id	mpn	title	description	link	image_link	price	brand	product_type	condition	google_product_category	manufacturer	availability
"1350"	"1350"	"Oestrogel"	"<p style=text-align: center;><strong><span style=font-size: medium;>Oestrogel<br /></span></strong></p> <p style=text-align: justify;><strong><span style=font-size: medium;>What is Estradiol?</span></strong><br /><span style=font-size: medium;>Estradiol is a type of estrogen, a female sex hormone produced by the ovaries. It is required for several processes in the body. When it is not produced in sufficient quantities in the body (for example: in postmenopausal women), then it has to be taken in the form of medication. Estradiol is sold as medication under various trade names, some of which are Estrace, Climara and Climara Forte (made by Bayer Schering Pharma), Vagifem (Novo - Nordisk, Denmark), E2 (Sun Pharma), Progynon Depot (made by Cadila Healthcare), and Progynova (German Remedies (India)). This medication is available in several forms such as tablets, vaginal cream, vagi"	"http://www.directmall.co.uk/oestrogel-4584.html"	"http://www.alldaychemist.com/media/catalog/product/s/k/sku_1350_2.jpg"	"5"	""	"Laptop Chargers &amp; Adapters"	"new"	""	""	"in stock"
"279"	"279"	"Premarin "	"<p style=text-align: center;><strong><span style=font-size: medium;>Premarin </span></strong></p> <p style=text-align: justify;><strong><span style=font-size: medium;>What is Conjugated Estrogens?</span></strong><br /><span style=font-size: medium;>Conjugated Estrogens as the name suggest is a medication that contains a mixture of estrogen hormones. Estrogen is a female sex hormone produced by the ovaries and is required for several functions in the body. Conjugated estrogens medication is prescribed for the treatment of vaginal symptoms of menopause like dryness, burning, irritation, and painful sexual intercourse.</span><br /><span style=font-size: medium;>Conjugated estrogens medication is sold as various brands, one of which is Premarin (made by Wyeth Pharmaceuticals). It comes in two forms, tablets and vaginal cream.</span><br /><br /><strong><span style=font-size: med"	"http://www.directmall.co.uk/premarin.html"	"http://www.alldaychemist.com/media/catalog/product/7/5/750x1000_premarin.jpg"	"22.01"	""	"Laptop Chargers &amp; Adapters"	"new"	""	""	"in stock"
"281"	"281"	"Premarin Vaginal Cream"	"<p style=text-align: center;><span style=font-size: large;><strong>Premarin cream</strong> <br /></span></p> <p style=text-align: justify;><span style=font-size: large;>Premarin is a conjugated estrogen cream. Estrogen is a female hormone. Conjugated estrogens vaginal cream belongs to the class of medications known as&nbsp;<strong>estrogen replacement therapy.</strong> This drug is used by the women who suffer from vaginal and urinary menopausal symptoms&nbsp;such as itching, burning, dryness around the vaginal area, difficulty in urination, and excruciating and pain during sexual intercourse. Premarin vaginal cream is hence indicated for:</span></p> <ul style=text-align: justify;> <li><span style=font-size: large;>Treatment of atrophic vaginitis</span></li> <li><span style=font-size: large;>Treatment of moderate to severe dyspareunia<strong></strong></span></li> </ul>"	"http://www.directmall.co.uk/premarin-vaginal-cream.html"	"http://www.alldaychemist.com/media/catalog/product/2/8/281_750x1000_1_1.jpg"	"15.95"	""	"Laptop Chargers &amp; Adapters"	"new"	""	""	"in stock"
"830"	"830"	"Susten "	"<p style=text-align: center;><strong><span style=font-size: medium;>Susten 100mg</span></strong></p> <p style=text-align: center;><strong><span style=font-size: medium;><br /></span></strong></p> <p style=text-align: justify;><strong><span style=font-size: medium;>What is Progesterone?</span></strong><br /><span style=font-size: medium;>Progesterone also sold under the name Prometrium, Crinone and Susten is a female growth hormone important for controlling the ovulation and menstrual cycle. Medicinal progesterone is used to effect periods in women who have not yet reached the menopausal age but have stopped getting menstrual periods due to progesterone deficiency in their bodies. It is also effective to inhibit overgrowth in the uterine lining in post menopausal women who are getting estrogen by undergoing HRT (Hormone Replacement Therapy) </span></p> <p style=text-alig"	"http://www.directmall.co.uk/susten.html"	"http://www.alldaychemist.com/media/catalog/product/s/k/sku_830_2.jpg"	"17.13"	""	"Laptop Chargers &amp; Adapters"	"new"	""	""	"in stock"
"831"	"831"	"Susten "	"<div class=std> <p style=text-align: center;><strong><span style=font-size: medium;>Susten 50mg</span></strong></p> <p style=text-align: center;><strong><span style=font-size: medium;><br /></span></strong></p> <p style=text-align: justify;><strong><span style=font-size: medium;>What is Progesterone?</span></strong><br /><span style=font-size: medium;>Progesterone also sold under the name Prometrium, Crinone and Susten is a female growth hormone important for controlling the ovulation and menstrual cycle. Medicinal progesterone is used to effect periods in women who have not yet reached the menopausal age but have stopped getting menstrual periods due to progesterone deficiency in their bodies. It is also effective to inhibit overgrowth in the uterine lining in post menopausal women who are getting estrogen by undergoing HRT (Hormone Replacement Therapy) </span></p> <"	"http://www.directmall.co.uk/susten-7456.html"	"http://www.alldaychemist.com/media/catalog/productno_selection"	"5"	""	"Laptop Chargers &amp; Adapters"	"new"	""	""	"in stock"
"832"	"832"	"susten"	"<div class=std> <p style=text-align: center;><strong><span style=font-size: medium;>Susten 100mg/1ml <br /></span></strong></p> <p style=text-align: center;><strong><span style=font-size: medium;><br /></span></strong></p> <p style=text-align: justify;><strong><span style=font-size: medium;>What is Progesterone?</span></strong><br /><span style=font-size: medium;>Progesterone also sold under the name Prometrium, Crinone and Susten is a female growth hormone important for controlling the ovulation and menstrual cycle. Medicinal progesterone is used to effect periods in women who have not yet reached the menopausal age but have stopped getting menstrual periods due to progesterone deficiency in their bodies. It is also effective to inhibit overgrowth in the uterine lining in post menopausal women who are getting estrogen by undergoing HRT (Hormone Replacement Therapy) </"	"http://www.directmall.co.uk/susten-7457.html"	"http://www.alldaychemist.com/media/catalog/product/s/k/sku_832_2.jpg"	"33.35"	""	"Laptop Chargers &amp; Adapters"	"new"	""	""	"in stock"
"833"	"833"	"Susten Gel "	"<div class=std> <p style=text-align: center;><strong><span style=font-size: medium;>Susten Gel 8%<br /></span></strong></p> <p style=text-align: center;><strong><span style=font-size: medium;><br /></span></strong></p> <p style=text-align: justify;><strong><span style=font-size: medium;>What is Progesterone?</span></strong><br /><span style=font-size: medium;>Progesterone also sold under the name Prometrium, Crinone and Susten is a female growth hormone important for controlling the ovulation and menstrual cycle. Medicinal progesterone is used to effect periods in women who have not yet reached the menopausal age but have stopped getting menstrual periods due to progesterone deficiency in their bodies. It is also effective to inhibit overgrowth in the uterine lining in post menopausal women who are getting estrogen by undergoing HRT (Hormone Replacement Therapy) </span"	"http://www.directmall.co.uk/susten-gel.html"	"http://www.alldaychemist.com/media/catalog/product/s/k/sku_833_2.jpg"	"9.5"	""	"Laptop Chargers &amp; Adapters"	"new"	""	""	"in stock"
"834"	"834"	"Susten "	"<div class=std> <p style=text-align: center;><strong><span style=font-size: medium;>Susten 200mg/2ml<br /></span></strong></p> <p style=text-align: center;><strong><span style=font-size: medium;><br /></span></strong></p> <p style=text-align: justify;><strong><span style=font-size: medium;>What is Progesterone?</span></strong><br /><span style=font-size: medium;>Progesterone also sold under the name Prometrium, Crinone and Susten is a female growth hormone important for controlling the ovulation and menstrual cycle. Medicinal progesterone is used to effect periods in women who have not yet reached the menopausal age but have stopped getting menstrual periods due to progesterone deficiency in their bodies. It is also effective to inhibit overgrowth in the uterine lining in post menopausal women who are getting estrogen by undergoing HRT (Hormone Replacement Therapy) </s"	"http://www.directmall.co.uk/susten-7461.html"	"http://www.alldaychemist.com/media/catalog/product/4/_/4_14.jpg"	"39.02"	""	"Laptop Chargers &amp; Adapters"	"new"	""	""	"in stock"
"835"	"835"	"Susten "	"<div class=std> <p style=text-align: center;><strong><span style=font-size: medium;>Susten 200mg</span></strong></p> <p style=text-align: center;><strong><span style=font-size: medium;><br /></span></strong></p> <p style=text-align: justify;><strong><span style=font-size: medium;>What is Progesterone?</span></strong><br /><span style=font-size: medium;>Progesterone also sold under the name Prometrium, Crinone and Susten is a female growth hormone important for controlling the ovulation and menstrual cycle. Medicinal progesterone is used to effect periods in women who have not yet reached the menopausal age but have stopped getting menstrual periods due to progesterone deficiency in their bodies. It is also effective to inhibit overgrowth in the uterine lining in post menopausal women who are getting estrogen by undergoing HRT (Hormone Replacement Therapy) </span></p> "	"http://www.directmall.co.uk/susten-7465.html"	"http://www.alldaychemist.com/media/catalog/product/s/k/sku_835_2.jpg"	"28.81"	""	"Laptop Chargers &amp; Adapters"	"new"	""	""	"in stock"
"236"	"236"	"Nailon "	"<p style=text-align: center;><strong><span style=font-size: medium;>Nailon<br /></span></strong></p> <p style=text-align: justify;><strong><span style=font-size: medium;><br /></span></strong></p> <p style=text-align: justify;><strong><span style=font-size: medium;>What is Ciclopirox?</span></strong><br /><span style=font-size: medium;>Cicloporix is an antifungal medication, usually sold as a topical solution, cream, or gel. It inhibits the growth of fungus. Cicloporix is primarily used to treat fungal skin infections of the toenails and fingernails such as athletes&rsquo;s foot, jock itch, ringworm, and yeast infections. Cicloporix is sold under various trade names, some of which are Penlac Nail Lacquer and Nailon (made by Cipla)</span><br /><span style=font-size: medium;>Cicloporix shampoo is used against seborrheic dermatitis in the scalp. Apart from the uses mention"	"http://www.directmall.co.uk/nailon.html"	"http://www.alldaychemist.com/media/catalog/product/s/k/sku_236_2.jpg"	"13.45"	""	"Laptop Chargers &amp; Adapters"	"new"	""	""	"in stock"
"85"	"85"	"Duonase Nasal Spray"	"<p style=text-align: center;><span style=font-size: medium;><strong>Duonase</strong> <br /></span></p> <p style=text-align: justify;><span style=font-size: medium;><br /></span></p> <h3 style=text-align: justify;><span style=font-size: medium;>What is Azelastine HCl, Fluticasone Propionate BP?</span></h3> <p style=text-align: justify;><span style=font-size: medium;>Azelastine HCl, Fluticasone Propionate BP also sold under the brand name Dymista, Duonase (made by Cipla) among several other brands is a nasal spray medication for asthma and allergies that lowers the effects of natural chemical histamine in the body. Histamine in the body can lead to symptoms like itching, sneezing, watery eyes, and runny nose.</span><br /><span style=font-size: medium;>Azelastine HCl, Fluticasone Propionate BP nasal spray helps in preventing the above symptoms and other nasal symptoms o"	"http://www.directmall.co.uk/duonase.html"	"http://www.alldaychemist.com/media/catalog/product/1/_/1_12.jpg"	"14.06"	""	"Laptop Chargers &amp; Adapters"	"new"	""	""	"in stock"
"918"	"918"	"Seretide Diskus"	"<p style=text-align: center;><span style=font-size: medium;><strong>Seretide diskus 50mcg/100mcg</strong></span></p> <p style=text-align: justify;><span style=font-size: medium;>The combination drug preparation containing <strong>Salmeterol Xinafoate</strong> and <strong>fluticasone propionate</strong> is an<strong> </strong>effective medication that provides symptomatic relief and prevents Asthma, Chronic bronchitis and chronic disorders of pulmonary glands. This drug is used for controlling and preventing the symptoms caused by asthma like wheezing and shortness of breath. Fluticasone is a corticosteroid while Salmeterol is a long acting beta antagonist. It prevents the asthma attack for asthma sufferers and decreases the inflammation in the lungs by releasing the chemicals that opens up the constricted tubes.<strong> </strong>This combination drug is a preventive medicine and"	"http://www.directmall.co.uk/seretide-diskus.html"	"http://www.alldaychemist.com/media/catalog/product/1/_/1_14.jpg"	"40.63"	""	"Laptop Chargers &amp; Adapters"	"new"	""	""	"in stock"
"919"	"919"	"Seroflo Rotacaps"	"<p style=text-align: center;><span style=font-size: medium;><strong>Seroflo rotacaps</strong></span></p> <p style=text-align: justify;><span style=font-size: medium;>The combination drug preparation containing <strong>Salmeterol Xinafoate</strong> and <strong>fluticasone propionate</strong> is an<strong> </strong>effective medication that provides symptomatic relief and prevents Asthma, Chronic bronchitis and chronic disorders of pulmonary glands. This drug is used for controlling and preventing the symptoms caused by asthma like wheezing and shortness of breath. Fluticasone is a corticosteroid while Salmeterol is a long acting beta antagonist. It prevents the asthma attack for asthma sufferers and decreases the inflammation in the lungs by releasing the chemicals that opens up the constricted tubes.<strong> </strong>This Rotacaps are preventive medicine and is not effective whe"	"http://www.directmall.co.uk/seroflo-rotacaps.html"	"http://www.alldaychemist.com/media/catalog/product/s/k/sku_919_2.jpg"	"12.91"	""	"Laptop Chargers &amp; Adapters"	"new"	""	""	"in stock"
"920"	"920"	"Seretide Diskus"	"<p style=text-align: center;><span style=font-size: medium;><strong>Seretide diskus 50mcg/250mcg</strong></span></p> <p style=text-align: justify;><span style=font-size: medium;>The combination drug preparation containing <strong>Salmeterol Xinafoate</strong> and <strong>fluticasone propionate</strong> is an<strong> </strong>effective medication that provides symptomatic relief and prevents Asthma, Chronic bronchitis and chronic disorders of pulmonary glands. This drug is used for controlling and preventing the symptoms caused by asthma like wheezing and shortness of breath. Fluticasone is a corticosteroid while Salmeterol is a long acting beta antagonist. It prevents the asthma attack for asthma sufferers and decreases the inflammation in the lungs by releasing the chemicals that opens up the constricted tubes.<strong> </strong>This combination drug is a preventive medicine and"	"http://www.directmall.co.uk/seretide-diskus-5988.html"	"http://www.alldaychemist.com/media/catalog/product/1/_/1_15.jpg"	"43.99"	""	"Laptop Chargers &amp; Adapters"	"new"	""	""	"in stock"
"921"	"921"	"Seroflo Rotacaps"	"<p style=text-align: center;><span style=font-size: medium;><strong>Seroflo rotacaps</strong></span></p> <p style=text-align: justify;><span style=font-size: medium;>The combination drug preparation containing <strong>Salmeterol Xinafoate</strong> and <strong>fluticasone propionate</strong> is an<strong> </strong>effective medication that provides symptomatic relief and prevents Asthma, Chronic bronchitis and chronic disorders of pulmonary glands. This drug is used for controlling and preventing the symptoms caused by asthma like wheezing and shortness of breath. Fluticasone is a corticosteroid while Salmeterol is a long acting beta antagonist. It prevents the asthma attack for asthma sufferers and decreases the inflammation in the lungs by releasing the chemicals that opens up the constricted tubes.<strong> </strong>This Rotacaps are preventive medicine and is not effective whe"	"http://www.directmall.co.uk/seroflo-rotacaps-6113.html"	"http://www.alldaychemist.com/media/catalog/product/s/k/sku_921_2.jpg"	"13.52"	""	"Laptop Chargers &amp; Adapters"	"new"	""	""	"in stock"
"922"	"922"	"Seretide Diskus"	"<p style=text-align: center;><span style=font-size: medium;><strong>Seretide diskus 50mcg/500mcg</strong></span></p> <p style=text-align: justify;><span style=font-size: medium;>The combination drug preparation containing <strong>Salmeterol Xinafoate</strong> and <strong>fluticasone propionate</strong> is an<strong> </strong>effective medication that provides symptomatic relief and prevents Asthma, Chronic bronchitis and chronic disorders of pulmonary glands. This drug is used for controlling and preventing the symptoms caused by asthma like wheezing and shortness of breath. Fluticasone is a corticosteroid while Salmeterol is a long acting beta antagonist. It prevents the asthma attack for asthma sufferers and decreases the inflammation in the lungs by releasing the chemicals that opens up the constricted tubes.<strong> </strong>This combination drug is a preventive medicine and"	"http://www.directmall.co.uk/seretide-diskus-5992.html"	"http://www.alldaychemist.com/media/catalog/product/1/_/1_13.jpg"	"49.15"	""	"Laptop Chargers &amp; Adapters"	"new"	""	""	"in stock"
"541"	"541"	"Ipravent Respules"	"<p style=text-align: center;><strong><span style=font-size: medium;>&nbsp;Ipravent Respules</span></strong></p> <h3 style=text-align: justify;><span style=font-size: medium;>What is Ipratropium Bromide?</span></h3> <p style=text-align: justify;><span style=font-size: medium;>Ipratropium Bromide also sold under the trade name Atrovent, Ipravent among several other trade names is an anticholinergic bronchodilator. This medication is used to ease breathing in people with diseases like asthma, emphysema (a serious condition that makes breathing difficult), and chronic obstructive bronchitis.</span><br /><span style=font-size: medium;>Ipratropium Bromide works by relaxing muscles of the air passages thereby increasing the flow of air to the lungs and hence improving breathing in people suffering from asthma and other breathing difficulties. It may also be used for treatment of"	"http://www.directmall.co.uk/ipravent-respules.html"	"http://www.alldaychemist.com/media/catalog/product/s/k/sku_541_2.jpg"	"14.73"	""	"Laptop Chargers &amp; Adapters"	"new"	""	""	"in stock"
"542"	"542"	"Ipravent"	"<p style=text-align: center;><span style=font-size: medium;><strong>Ipravent Inhaler</strong></span></p> <p style=text-align: justify;><span style=font-size: medium;><strong>What is Ipratropium Bromide?</strong></span><br /><span style=font-size: medium;>Ipratropium Bromide also sold under the trade name Atrovent, Ipravent among several other trade names is an anticholinergic bronchodilator. This medication is used to ease breathing in people with diseases like asthma, emphysema (a serious condition that makes breathing difficult), and chronic obstructive bronchitis.</span><br /><span style=font-size: medium;>Ipratropium Bromide works by relaxing muscles of the air passages thereby increasing the flow of air to the lungs and hence improving breathing in people suffering from asthma and other breathing difficulties. It may also be used for treatment of other conditions not me"	"http://www.directmall.co.uk/ipravent.html"	"http://www.alldaychemist.com/media/catalog/product/s/k/sku_542_2.jpg"	"12.25"	""	"Laptop Chargers &amp; Adapters"	"new"	""	""	"in stock"
"543"	"543"	"Ipravent Rotacaps"	"<p style=text-align: center;><strong><span style=font-size: medium;>Ipravent Rotacaps</span></strong></p> <p style=text-align: justify;><strong><span style=font-size: medium;>What is Ipratropium Bromide?</span></strong><br /><span style=font-size: medium;>Ipratropium Bromide also sold under the trade name Atrovent, Ipravent among several other trade names is an anticholinergic bronchodilator. This medication is used to ease breathing in people with diseases like asthma, emphysema (a serious condition that makes breathing difficult), and chronic obstructive bronchitis.</span><br /><span style=font-size: medium;>Ipratropium Bromide works by relaxing muscles of the air passages thereby increasing the flow of air to the lungs and hence improving breathing in people suffering from asthma and other breathing difficulties. It may also be used for treatment of other conditions not m"	"http://www.directmall.co.uk/ipravent-rotacaps.html"	"http://www.alldaychemist.com/media/catalog/product/s/k/sku_543_2.jpg"	"7.66"	""	"Laptop Chargers &amp; Adapters"	"new"	""	""	"in stock"
"609"	"609"	"Duolin Rotacaps"	"<p style=text-align: center;><span style=font-size: medium;><strong>&nbsp;Duolin Rotacaps</strong></span></p> <h3 style=text-align: justify;><span style=font-size: medium;>What is Levosalbutamol and Ipratropium Bromide?</span></h3> <p style=text-align: justify;><span style=font-size: medium;>Levosalbutamol and Ipratropium Bromide is a combination bronchodilator medication that helps relaxing the muscles in the airpassage, thereby increasing the air flow to the lungs. It is prescribed as an inhaled medication for the prevention or treatment of bronchospasm (also a feature of asthma) in people with chronic obstructive pulmonary disease (COPD). </span><br /><span style=font-size: medium;>Levosalbutamol and Ipratropium Bromide is marketed and sold under several trade names, some of which are Combivent and Duolin (made by Cipla).</span></p> <h3 style=text-align: justify;><s"	"http://www.directmall.co.uk/duolin-rotacaps.html"	"http://www.alldaychemist.com/media/catalog/product/s/k/sku_609_1.jpg"	"8.6"	""	"Laptop Chargers &amp; Adapters"	"new"	""	""	"in stock"
"610"	"610"	"Duolin Inhaler"	"<p style=text-align: center;><strong><span style=font-size: medium;>Duolin Inhaler</span></strong></p> <p style=text-align: justify;><strong><span style=font-size: medium;>What is Levosalbutamol and Ipratropium Bromide?</span></strong><br /><span style=font-size: medium;>Levosalbutamol and Ipratropium Bromide is a combination bronchodilator medication that helps relaxing the muscles in the airpassage, thereby increasing the air flow to the lungs. It is prescribed as an inhaled medication for the prevention or treatment of bronchospasm (also a feature of asthma) in people with chronic obstructive pulmonary disease (COPD). </span><br /><span style=font-size: medium;>Levosalbutamol and Ipratropium Bromide is marketed and sold under several trade names, some of which are Combivent and Duolin (made by Cipla).</span></p> <p style=text-align: justify;><strong><span style=font-s"	"http://www.directmall.co.uk/duolin-inhaler.html"	"http://www.alldaychemist.com/media/catalog/product/s/k/sku_610_2.jpg"	"12.54"	""	"Laptop Chargers &amp; Adapters"	"new"	""	""	"in stock"
"611"	"611"	"Duolin Respules "	"<p style=text-align: center;><span style=font-size: medium;><strong>Duolin Respules</strong> </span></p> <p style=text-align: justify;><strong><span style=font-size: medium;>What is Levosalbutamol and Ipratropium Bromide?</span></strong><br /><span style=font-size: medium;>Levosalbutamol and Ipratropium Bromide is a combination bronchodilator medication that helps relaxing the muscles in the airpassage, thereby increasing the air flow to the lungs. It is prescribed as an inhaled medication for the prevention or treatment of bronchospasm (also a feature of asthma) in people with chronic obstructive pulmonary disease (COPD). </span><br /><span style=font-size: medium;>Levosalbutamol and Ipratropium Bromide is marketed and sold under several trade names, some of which are Combivent and Duolin (made by Cipla).</span></p> <p style=text-align: justify;><strong><span style=font"	"http://www.directmall.co.uk/duolin-respules.html"	"http://www.alldaychemist.com/media/catalog/product/s/k/sku_611_2.jpg"	"16.55"	""	"Laptop Chargers &amp; Adapters"	"new"	""	""	"in stock"
"1311"	"1311"	"Bubecort Respules 0.1 mg"	"<p style=text-align: center;><span style=font-size: medium;><strong>&nbsp;Bubecort Respules</strong></span></p> <h3 style=text-align: justify;><span style=font-size: medium;>What is Budesonide?</span></h3> <p style=text-align: justify;><span style=font-size: medium;>Budesonide belongs to a family of drugs called steroid. It works by preventing the release of inflammation causing chemicals and substances in the body.</span><br /><span style=font-size: medium;>Budesonide in the inhalation form is used to prevent asthma attacks. However it cannot treat an asthma attack which has already started. This medication may also be used for treatment of other conditions not listed in this guide.</span><br /><br /></p> <h3 style=text-align: justify;><span style=font-size: medium;>Important Information about Budesonide</span></h3> <p style=text-align: justify;><span style=font"	"http://www.directmall.co.uk/bubecort-respules-0-1-mg.html"	"http://www.alldaychemist.com/media/catalog/product/s/k/sku_1311_2.jpg"	"39.29"	""	"Laptop Chargers &amp; Adapters"	"new"	""	""	"in stock"
"137"	"137"	"Rhinocort "	"<p style=text-align: center;><strong><span style=font-size: medium;>Rhinocort</span></strong></p> <p><strong><span style=font-size: medium;>What is Budesonide?</span></strong><br /><span style=font-size: medium;>Budesonide belongs to a family of drugs called steroid. It works by preventing the release of inflammation causing chemicals and substances in the body.</span><br /><span style=font-size: medium;>Budesonide in the inhalation form is used to prevent asthma attacks. However it cannot treat an asthma attack which has already started. This medication may also be used for treatment of other conditions not listed in this guide.</span><br /><br /><strong><span style=font-size: medium;>Important Information about Budesonide</span></strong><br /><span style=font-size: medium;>Remember not to use budesonide inhalation medicine to treat an asthma attack that has already start"	"http://www.directmall.co.uk/rhinocort.html"	"http://www.alldaychemist.com/media/catalog/productno_selection"	"13.69"	""	"Laptop Chargers &amp; Adapters"	"new"	""	""	"in stock"
"138"	"138"	"Budecort Inhaler "	"<p style=text-align: center;><strong><span style=font-size: medium;>Budecort</span></strong></p> <p style=text-align: justify;><strong><span style=font-size: medium;>What is Budesonide?</span></strong><br /><span style=font-size: medium;>Budesonide belongs to a family of drugs called steroid. It works by preventing the release of inflammation causing chemicals and substances in the body.</span><br /><span style=font-size: medium;>Budesonide in the inhalation form is used to prevent asthma attacks. However it cannot treat an asthma attack which has already started. This medication may also be used for treatment of other conditions not listed in this guide.</span><br /><br /><strong><span style=font-size: medium;>Important Information about Budesonide</span></strong><br /><span style=font-size: medium;>Remember not to use budesonide inhalation medicine to treat an asthma a"	"http://www.directmall.co.uk/budecort.html"	"http://www.alldaychemist.com/media/catalog/product/s/k/sku_138_2.jpg"	"16.64"	""	"Laptop Chargers &amp; Adapters"	"new"	""	""	"in stock"
"139"	"139"	"Budecort Respules"	"<p style=text-align: center;><strong><span style=font-size: medium;>Budecort Respules</span></strong></p> <p style=text-align: justify;><strong><span style=font-size: medium;>What is Budesonide?</span></strong><br /><span style=font-size: medium;>Budesonide belongs to a family of drugs called steroid. It works by preventing the release of inflammation causing chemicals and substances in the body.</span><br /><span style=font-size: medium;>Budesonide in the inhalation form is used to prevent asthma attacks. However it cannot treat an asthma attack which has already started. This medication may also be used for treatment of other conditions not listed in this guide.</span><br /><br /><strong><span style=font-size: medium;>Important Information about Budesonide</span></strong><br /><span style=font-size: medium;>Remember not to use budesonide inhalation medicine to treat an"	"http://www.directmall.co.uk/budecort-respules.html"	"http://www.alldaychemist.com/media/catalog/product/s/k/sku_139_1.jpg"	"29.02"	""	"Laptop Chargers &amp; Adapters"	"new"	""	""	"in stock"
"140"	"140"	"Budecort Respules"	"<p style=text-align: center;><strong><span style=font-size: medium;>Budecort Respules</span></strong></p> <p style=text-align: justify;><strong><span style=font-size: medium;>What is Budesonide?</span></strong><br /><span style=font-size: medium;>Budesonide belongs to a family of drugs called steroid. It works by preventing the release of inflammation causing chemicals and substances in the body.</span><br /><span style=font-size: medium;>Budesonide in the inhalation form is used to prevent asthma attacks. However it cannot treat an asthma attack which has already started. This medication may also be used for treatment of other conditions not listed in this guide.</span><br /><br /><strong><span style=font-size: medium;>Important Information about Budesonide</span></strong><br /><span style=font-size: medium;>Remember not to use budesonide inhalation medicine to treat an"	"http://www.directmall.co.uk/budecort-respules-5205.html"	"http://www.alldaychemist.com/media/catalog/product/s/k/sku_140_1.jpg"	"39.29"	""	"Laptop Chargers &amp; Adapters"	"new"	""	""	"in stock"
"141"	"141"	"Budecort Rotacaps"	"<p style=text-align: center;><span style=font-size: medium;><strong>Budecort</strong></span></p> <p style=text-align: justify;><strong><span style=font-size: medium;>What is Budesonide?</span></strong><br /><span style=font-size: medium;>Budesonide belongs to a family of drugs called steroid. It works by preventing the release of inflammation causing chemicals and substances in the body.</span><br /><span style=font-size: medium;>Budesonide in the inhalation form is used to prevent asthma attacks. However it cannot treat an asthma attack which has already started. This medication may also be used for treatment of other conditions not listed in this guide.</span><br /><br /><strong><span style=font-size: medium;>Important Information about Budesonide</span></strong><br /><span style=font-size: medium;>Remember not to use budesonide inhalation medicine to treat an asthma a"	"http://www.directmall.co.uk/budecort-5417.html"	"http://www.alldaychemist.com/media/catalog/product/s/k/sku_141_2.jpg"	"9.01"	""	"Laptop Chargers &amp; Adapters"	"new"	""	""	"in stock"
"142"	"142"	"Budecort Rotacaps"	"<p style=text-align: center;><strong><span style=font-size: medium;>Budecort</span></strong></p> <p style=text-align: justify;><strong><span style=font-size: medium;>What is Budesonide?</span></strong><br /><span style=font-size: medium;>Budesonide belongs to a family of drugs called steroid. It works by preventing the release of inflammation causing chemicals and substances in the body.</span><br /><span style=font-size: medium;>Budesonide in the inhalation form is used to prevent asthma attacks. However it cannot treat an asthma attack which has already started. This medication may also be used for treatment of other conditions not listed in this guide.</span><br /><br /><strong><span style=font-size: medium;>Important Information about Budesonide</span></strong><br /><span style=font-size: medium;>Remember not to use budesonide inhalation medicine to treat an asthma a"	"http://www.directmall.co.uk/budecort-5421.html"	"http://www.alldaychemist.com/media/catalog/product/s/k/sku_142_2.jpg"	"9.85"	""	"Laptop Chargers &amp; Adapters"	"new"	""	""	"in stock"
"143"	"143"	"Budez CR"	"<p style=text-align: center;><span style=font-size: medium;><strong>Budez CR</strong></span></p> <p style=text-align: justify;><strong><span style=font-size: medium;>What is Budesonide?</span></strong><br /><span style=font-size: medium;>Budesonide belongs to a family of drugs called steroid. It works by preventing the release of inflammation causing chemicals and substances in the body.</span><br /><span style=font-size: medium;>Budesonide in the inhalation form is used to prevent asthma attacks. However it cannot treat an asthma attack which has already started. This medication may also be used for treatment of other conditions not listed in this guide.</span><br /><br /><strong><span style=font-size: medium;>Important Information about Budesonide</span></strong><br /><span style=font-size: medium;>Remember not to use budesonide inhalation medicine to treat an asthma a"	"http://www.directmall.co.uk/budez-cr.html"	"http://www.alldaychemist.com/media/catalog/product/s/k/sku_143_2.jpg"	"20.6"	""	"Laptop Chargers &amp; Adapters"	"new"	""	""	"in stock"
"144"	"144"	"Foracort Forte Inhaler "	"<p style=text-align: center;><span style=font-size: medium;><strong>&nbsp;Foracort Forte Inhaler</strong> </span></p> <h3 style=text-align: justify;><span style=font-size: medium;>What is Budesonide and Formoterol Fumarate?</span></h3> <p style=text-align: justify;><span style=font-size: medium;>Budesonide is a corticosteroid drug which stops the release of inflammation-causing chemicals and substances in the body. Formoterol Fumarate on the other hand is a bronchodilator which functions by relaxing muscles in the air passages to enhance breathing.</span><br /><span style=font-size: medium;>Budesonide and Formoterol Fumarate combination inhalation medicine is prescribed to prevent asthma attacks. It is also used to stop flare-ups or deteriorating chronic obstructive pulmonary disease (COPD).</span><br /><span style=font-size: medium;>Budesonide and Formoterol Fumarate m"	"http://www.directmall.co.uk/foracort-forte-inhaler.html"	"http://www.alldaychemist.com/media/catalog/product/f/o/foracort_750x1000.jpg"	"22.29"	""	"Laptop Chargers &amp; Adapters"	"new"	""	""	"in stock"
